"rep";"lac";"mu";"gam";"laa";"K"
4;0,3;0,2;0,00632898759329692;0,2;Inf
5;0,3;0,2;0,00632898759329692;0,2;Inf
1;0,3;0,2;0,0110519293043762;0,2;Inf
2;0,3;0,2;0,0110519293043762;0,2;Inf
3;0,3;0,2;0,0110519293043762;0,2;Inf
4;0,3;0,2;0,0110519293043762;0,2;Inf
5;0,3;0,2;0,0110519293043762;0,2;Inf
1;0,3;0,2;0,00598914333968423;0,2;Inf
2;0,3;0,2;0,00598914333968423;0,2;Inf
3;0,3;0,2;0,00598914333968423;0,2;Inf
4;0,3;0,2;0,00598914333968423;0,2;Inf
5;0,3;0,2;0,00598914333968423;0,2;Inf
1;0,3;0,2;0,0188733982888516;0,2;Inf
2;0,3;0,2;0,0188733982888516;0,2;Inf
3;0,3;0,2;0,0188733982888516;0,2;Inf
4;0,3;0,2;0,0188733982888516;0,2;Inf
5;0,3;0,2;0,0188733982888516;0,2;Inf
1;0,3;0,2;0,0191320330416784;0,2;Inf
2;0,3;0,2;0,0191320330416784;0,2;Inf
3;0,3;0,2;0,0191320330416784;0,2;Inf
4;0,3;0,2;0,0191320330416784;0,2;Inf
5;0,3;0,2;0,0191320330416784;0,2;Inf
1;0,3;0,2;0,0181208809651434;0,2;Inf
2;0,3;0,2;0,0181208809651434;0,2;Inf
3;0,3;0,2;0,0181208809651434;0,2;Inf
4;0,3;0,2;0,0181208809651434;0,2;Inf
5;0,3;0,2;0,0181208809651434;0,2;Inf
1;0,3;0,2;0,00603489094297402;0,2;Inf
2;0,3;0,2;0,00603489094297402;0,2;Inf
3;0,3;0,2;0,00603489094297402;0,2;Inf
4;0,3;0,2;0,00603489094297402;0,2;Inf
5;0,3;0,2;0,00603489094297402;0,2;Inf
1;0,3;0,2;0,0065769860392902;0,2;Inf
2;0,3;0,2;0,0065769860392902;0,2;Inf
3;0,3;0,2;0,0065769860392902;0,2;Inf
4;0,3;0,2;0,0065769860392902;0,2;Inf
5;0,3;0,2;0,0065769860392902;0,2;Inf
1;0,3;0,2;0,0138946158171166;0,2;Inf
2;0,3;0,2;0,0138946158171166;0,2;Inf
3;0,3;0,2;0,0138946158171166;0,2;Inf
4;0,3;0,2;0,0138946158171166;0,2;Inf
5;0,3;0,2;0,0138946158171166;0,2;Inf
1;0,3;0,2;0,00869519471307285;0,2;Inf
2;0,3;0,2;0,00869519471307285;0,2;Inf
3;0,3;0,2;0,00869519471307285;0,2;Inf
4;0,3;0,2;0,00869519471307285;0,2;Inf
5;0,3;0,2;0,00869519471307285;0,2;Inf
1;0,3;0,2;0,00501809390960261;0,2;Inf
2;0,3;0,2;0,00501809390960261;0,2;Inf
3;0,3;0,2;0,00501809390960261;0,2;Inf
4;0,3;0,2;0,00501809390960261;0,2;Inf
5;0,3;0,2;0,00501809390960261;0,2;Inf
1;0,3;0,2;0,0187024221604224;0,2;Inf
2;0,3;0,2;0,0187024221604224;0,2;Inf
3;0,3;0,2;0,0187024221604224;0,2;Inf
4;0,3;0,2;0,0187024221604224;0,2;Inf
5;0,3;0,2;0,0187024221604224;0,2;Inf
1;0,3;0,2;0,0187071405013558;0,2;Inf
2;0,3;0,2;0,0187071405013558;0,2;Inf
3;0,3;0,2;0,0187071405013558;0,2;Inf
4;0,3;0,2;0,0187071405013558;0,2;Inf
5;0,3;0,2;0,0187071405013558;0,2;Inf
1;0,3;0,2;0,00507504016510211;0,2;Inf
2;0,3;0,2;0,00507504016510211;0,2;Inf
3;0,3;0,2;0,00507504016510211;0,2;Inf
4;0,3;0,2;0,00507504016510211;0,2;Inf
5;0,3;0,2;0,00507504016510211;0,2;Inf
1;0,3;0,2;0,0164893863198813;0,2;Inf
2;0,3;0,2;0,0164893863198813;0,2;Inf
3;0,3;0,2;0,0164893863198813;0,2;Inf
4;0,3;0,2;0,0164893863198813;0,2;Inf
5;0,3;0,2;0,0164893863198813;0,2;Inf
1;0,3;0,2;0,00968758717179298;0,2;Inf
2;0,3;0,2;0,00968758717179298;0,2;Inf
3;0,3;0,2;0,00968758717179298;0,2;Inf
4;0,3;0,2;0,00968758717179298;0,2;Inf
5;0,3;0,2;0,00968758717179298;0,2;Inf
1;0,3;0,2;0,00522260343772359;0,2;Inf
2;0,3;0,2;0,00522260343772359;0,2;Inf
3;0,3;0,2;0,00522260343772359;0,2;Inf
4;0,3;0,2;0,00522260343772359;0,2;Inf
5;0,3;0,2;0,00522260343772359;0,2;Inf
1;0,3;0,2;0,00795546684646979;0,2;Inf
2;0,3;0,2;0,00795546684646979;0,2;Inf
3;0,3;0,2;0,00795546684646979;0,2;Inf
4;0,3;0,2;0,00795546684646979;0,2;Inf
5;0,3;0,2;0,00795546684646979;0,2;Inf
1;0,3;0,2;0,0174842869443819;0,2;Inf
2;0,3;0,2;0,0174842869443819;0,2;Inf
3;0,3;0,2;0,0174842869443819;0,2;Inf
4;0,3;0,2;0,0174842869443819;0,2;Inf
5;0,3;0,2;0,0174842869443819;0,2;Inf
1;0,3;0,2;0,0142961261759046;0,2;Inf
2;0,3;0,2;0,0142961261759046;0,2;Inf
3;0,3;0,2;0,0142961261759046;0,2;Inf
4;0,3;0,2;0,0142961261759046;0,2;Inf
5;0,3;0,2;0,0142961261759046;0,2;Inf
1;0,3;0,2;0,0104570600518491;0,2;Inf
2;0,3;0,2;0,0104570600518491;0,2;Inf
3;0,3;0,2;0,0104570600518491;0,2;Inf
4;0,3;0,2;0,0104570600518491;0,2;Inf
5;0,3;0,2;0,0104570600518491;0,2;Inf
1;0,3;0,2;0,00505174126126803;0,2;Inf
2;0,3;0,2;0,00505174126126803;0,2;Inf
3;0,3;0,2;0,00505174126126803;0,2;Inf
4;0,3;0,2;0,00505174126126803;0,2;Inf
5;0,3;0,2;0,00505174126126803;0,2;Inf
1;0,3;0,2;0,0103277216560673;0,2;Inf
2;0,3;0,2;0,0103277216560673;0,2;Inf
3;0,3;0,2;0,0103277216560673;0,2;Inf
4;0,3;0,2;0,0103277216560673;0,2;Inf
5;0,3;0,2;0,0103277216560673;0,2;Inf
1;0,3;0,2;0,0103333478793502;0,2;Inf
2;0,3;0,2;0,0103333478793502;0,2;Inf
3;0,3;0,2;0,0103333478793502;0,2;Inf
4;0,3;0,2;0,0103333478793502;0,2;Inf
5;0,3;0,2;0,0103333478793502;0,2;Inf
1;0,3;0,2;0,0152496413805056;0,2;Inf
2;0,3;0,2;0,0152496413805056;0,2;Inf
3;0,3;0,2;0,0152496413805056;0,2;Inf
4;0,3;0,2;0,0152496413805056;0,2;Inf
5;0,3;0,2;0,0152496413805056;0,2;Inf
1;0,3;0,2;0,0156977398414165;0,2;Inf
2;0,3;0,2;0,0156977398414165;0,2;Inf
3;0,3;0,2;0,0156977398414165;0,2;Inf
4;0,3;0,2;0,0156977398414165;0,2;Inf
5;0,3;0,2;0,0156977398414165;0,2;Inf
1;0,3;0,2;0,00811697319149971;0,2;Inf
2;0,3;0,2;0,00811697319149971;0,2;Inf
3;0,3;0,2;0,00811697319149971;0,2;Inf
4;0,3;0,2;0,00811697319149971;0,2;Inf
5;0,3;0,2;0,00811697319149971;0,2;Inf
1;0,3;0,2;0,00837478109053336;0,2;Inf
2;0,3;0,2;0,00837478109053336;0,2;Inf
3;0,3;0,2;0,00837478109053336;0,2;Inf
4;0,3;0,2;0,00837478109053336;0,2;Inf
5;0,3;0,2;0,00837478109053336;0,2;Inf
1;0,3;0,2;0,0181024670554325;0,2;Inf
2;0,3;0,2;0,0181024670554325;0,2;Inf
3;0,3;0,2;0,0181024670554325;0,2;Inf
4;0,3;0,2;0,0181024670554325;0,2;Inf
5;0,3;0,2;0,0181024670554325;0,2;Inf
1;0,3;0,2;0,00554236449417658;0,2;Inf
2;0,3;0,2;0,00554236449417658;0,2;Inf
3;0,3;0,2;0,00554236449417658;0,2;Inf
4;0,3;0,2;0,00554236449417658;0,2;Inf
5;0,3;0,2;0,00554236449417658;0,2;Inf
1;0,3;0,2;0,00775644087814726;0,2;Inf
2;0,3;0,2;0,00775644087814726;0,2;Inf
3;0,3;0,2;0,00775644087814726;0,2;Inf
4;0,3;0,2;0,00775644087814726;0,2;Inf
5;0,3;0,2;0,00775644087814726;0,2;Inf
1;0,3;0,2;0,0158641922462266;0,2;Inf
2;0,3;0,2;0,0158641922462266;0,2;Inf
3;0,3;0,2;0,0158641922462266;0,2;Inf
4;0,3;0,2;0,0158641922462266;0,2;Inf
5;0,3;0,2;0,0158641922462266;0,2;Inf
1;0,3;0,2;0,00642188201891258;0,2;Inf
2;0,3;0,2;0,00642188201891258;0,2;Inf
3;0,3;0,2;0,00642188201891258;0,2;Inf
4;0,3;0,2;0,00642188201891258;0,2;Inf
5;0,3;0,2;0,00642188201891258;0,2;Inf
1;0,3;0,2;0,00997362505178899;0,2;Inf
2;0,3;0,2;0,00997362505178899;0,2;Inf
3;0,3;0,2;0,00997362505178899;0,2;Inf
4;0,3;0,2;0,00997362505178899;0,2;Inf
5;0,3;0,2;0,00997362505178899;0,2;Inf
1;0,3;0,2;0,0057839692174457;0,2;Inf
2;0,3;0,2;0,0057839692174457;0,2;Inf
3;0,3;0,2;0,0057839692174457;0,2;Inf
4;0,3;0,2;0,0057839692174457;0,2;Inf
5;0,3;0,2;0,0057839692174457;0,2;Inf
1;0,3;0,2;0,0175048615445849;0,2;Inf
2;0,3;0,2;0,0175048615445849;0,2;Inf
3;0,3;0,2;0,0175048615445849;0,2;Inf
4;0,3;0,2;0,0175048615445849;0,2;Inf
5;0,3;0,2;0,0175048615445849;0,2;Inf
1;0,3;0,2;0,0149583716981579;0,2;Inf
2;0,3;0,2;0,0149583716981579;0,2;Inf
3;0,3;0,2;0,0149583716981579;0,2;Inf
4;0,3;0,2;0,0149583716981579;0,2;Inf
5;0,3;0,2;0,0149583716981579;0,2;Inf
1;0,3;0,2;0,0119455486058723;0,2;Inf
2;0,3;0,2;0,0119455486058723;0,2;Inf
3;0,3;0,2;0,0119455486058723;0,2;Inf
4;0,3;0,2;0,0119455486058723;0,2;Inf
5;0,3;0,2;0,0119455486058723;0,2;Inf
1;0,3;0,2;0,00921490671928041;0,2;Inf
2;0,3;0,2;0,00921490671928041;0,2;Inf
3;0,3;0,2;0,00921490671928041;0,2;Inf
4;0,3;0,2;0,00921490671928041;0,2;Inf
5;0,3;0,2;0,00921490671928041;0,2;Inf
1;0,3;0,2;0,00639981051557697;0,2;Inf
2;0,3;0,2;0,00639981051557697;0,2;Inf
3;0,3;0,2;0,00639981051557697;0,2;Inf
4;0,3;0,2;0,00639981051557697;0,2;Inf
5;0,3;0,2;0,00639981051557697;0,2;Inf
1;0,3;0,2;0,0109856848360505;0,2;Inf
2;0,3;0,2;0,0109856848360505;0,2;Inf
3;0,3;0,2;0,0109856848360505;0,2;Inf
4;0,3;0,2;0,0109856848360505;0,2;Inf
5;0,3;0,2;0,0109856848360505;0,2;Inf
1;0,3;0,2;0,0104958826699294;0,2;Inf
2;0,3;0,2;0,0104958826699294;0,2;Inf
3;0,3;0,2;0,0104958826699294;0,2;Inf
4;0,3;0,2;0,0104958826699294;0,2;Inf
5;0,3;0,2;0,0104958826699294;0,2;Inf
1;0,3;0,2;0,0158790376095567;0,2;Inf
2;0,3;0,2;0,0158790376095567;0,2;Inf
3;0,3;0,2;0,0158790376095567;0,2;Inf
4;0,3;0,2;0,0158790376095567;0,2;Inf
5;0,3;0,2;0,0158790376095567;0,2;Inf
1;0,3;0,2;0,015727491134312;0,2;Inf
2;0,3;0,2;0,015727491134312;0,2;Inf
3;0,3;0,2;0,015727491134312;0,2;Inf
4;0,3;0,2;0,015727491134312;0,2;Inf
5;0,3;0,2;0,015727491134312;0,2;Inf
1;0,3;0,2;0,01;0,495618146797642;Inf
2;0,3;0,2;0,01;0,495618146797642;Inf
3;0,3;0,2;0,01;0,495618146797642;Inf
4;0,3;0,2;0,01;0,495618146797642;Inf
5;0,3;0,2;0,01;0,495618146797642;Inf
1;0,3;0,2;0,01;0,105285587755498;Inf
2;0,3;0,2;0,01;0,105285587755498;Inf
3;0,3;0,2;0,01;0,105285587755498;Inf
4;0,3;0,2;0,01;0,105285587755498;Inf
5;0,3;0,2;0,01;0,105285587755498;Inf
1;0,3;0,2;0,01;0,471379250870086;Inf
2;0,3;0,2;0,01;0,471379250870086;Inf
3;0,3;0,2;0,01;0,471379250870086;Inf
4;0,3;0,2;0,01;0,471379250870086;Inf
5;0,3;0,2;0,01;0,471379250870086;Inf
1;0,3;0,2;0,01;0,180427196482196;Inf
2;0,3;0,2;0,01;0,180427196482196;Inf
3;0,3;0,2;0,01;0,180427196482196;Inf
4;0,3;0,2;0,01;0,180427196482196;Inf
5;0,3;0,2;0,01;0,180427196482196;Inf
1;0,3;0,2;0,01;0,341661340987775;Inf
2;0,3;0,2;0,01;0,341661340987775;Inf
3;0,3;0,2;0,01;0,341661340987775;Inf
4;0,3;0,2;0,01;0,341661340987775;Inf
5;0,3;0,2;0,01;0,341661340987775;Inf
1;0,3;0,2;0,01;0,45913145323284;Inf
2;0,3;0,2;0,01;0,45913145323284;Inf
3;0,3;0,2;0,01;0,45913145323284;Inf
4;0,3;0,2;0,01;0,45913145323284;Inf
5;0,3;0,2;0,01;0,45913145323284;Inf
1;0,3;0,2;0,01;0,4270634174929;Inf
2;0,3;0,2;0,01;0,4270634174929;Inf
3;0,3;0,2;0,01;0,4270634174929;Inf
4;0,3;0,2;0,01;0,4270634174929;Inf
5;0,3;0,2;0,01;0,4270634174929;Inf
1;0,3;0,2;0,01;0,129165653046221;Inf
2;0,3;0,2;0,01;0,129165653046221;Inf
3;0,3;0,2;0,01;0,129165653046221;Inf
4;0,3;0,2;0,01;0,129165653046221;Inf
5;0,3;0,2;0,01;0,129165653046221;Inf
1;0,3;0,2;0,01;0,112952264386695;Inf
2;0,3;0,2;0,01;0,112952264386695;Inf
3;0,3;0,2;0,01;0,112952264386695;Inf
4;0,3;0,2;0,01;0,112952264386695;Inf
5;0,3;0,2;0,01;0,112952264386695;Inf
1;0,3;0,2;0,01;0,4078978755977;Inf
2;0,3;0,2;0,01;0,4078978755977;Inf
3;0,3;0,2;0,01;0,4078978755977;Inf
4;0,3;0,2;0,01;0,4078978755977;Inf
5;0,3;0,2;0,01;0,4078978755977;Inf
1;0,3;0,2;0,01;0,402577389008366;Inf
2;0,3;0,2;0,01;0,402577389008366;Inf
3;0,3;0,2;0,01;0,402577389008366;Inf
4;0,3;0,2;0,01;0,402577389008366;Inf
5;0,3;0,2;0,01;0,402577389008366;Inf
1;0,3;0,2;0,01;0,309072544623632;Inf
2;0,3;0,2;0,01;0,309072544623632;Inf
3;0,3;0,2;0,01;0,309072544623632;Inf
4;0,3;0,2;0,01;0,309072544623632;Inf
5;0,3;0,2;0,01;0,309072544623632;Inf
1;0,3;0,2;0,01;0,281474356038962;Inf
2;0,3;0,2;0,01;0,281474356038962;Inf
3;0,3;0,2;0,01;0,281474356038962;Inf
4;0,3;0,2;0,01;0,281474356038962;Inf
5;0,3;0,2;0,01;0,281474356038962;Inf
1;0,3;0,2;0,01;0,124663218099158;Inf
2;0,3;0,2;0,01;0,124663218099158;Inf
3;0,3;0,2;0,01;0,124663218099158;Inf
4;0,3;0,2;0,01;0,124663218099158;Inf
5;0,3;0,2;0,01;0,124663218099158;Inf
1;0,3;0,2;0,01;0,295838849514257;Inf
2;0,3;0,2;0,01;0,295838849514257;Inf
3;0,3;0,2;0,01;0,295838849514257;Inf
4;0,3;0,2;0,01;0,295838849514257;Inf
5;0,3;0,2;0,01;0,295838849514257;Inf
1;0,3;0,2;0,01;0,437815212632995;Inf
2;0,3;0,2;0,01;0,437815212632995;Inf
3;0,3;0,2;0,01;0,437815212632995;Inf
4;0,3;0,2;0,01;0,437815212632995;Inf
5;0,3;0,2;0,01;0,437815212632995;Inf
1;0,3;0,2;0,01;0,438254985108506;Inf
2;0,3;0,2;0,01;0,438254985108506;Inf
3;0,3;0,2;0,01;0,438254985108506;Inf
4;0,3;0,2;0,01;0,438254985108506;Inf
5;0,3;0,2;0,01;0,438254985108506;Inf
1;0,3;0,2;0,01;0,247905431152321;Inf
2;0,3;0,2;0,01;0,247905431152321;Inf
3;0,3;0,2;0,01;0,247905431152321;Inf
4;0,3;0,2;0,01;0,247905431152321;Inf
5;0,3;0,2;0,01;0,247905431152321;Inf
1;0,3;0,2;0,01;0,311921277956571;Inf
2;0,3;0,2;0,01;0,311921277956571;Inf
3;0,3;0,2;0,01;0,311921277956571;Inf
4;0,3;0,2;0,01;0,311921277956571;Inf
5;0,3;0,2;0,01;0,311921277956571;Inf
1;0,3;0,2;0,01;0,2159969667322;Inf
2;0,3;0,2;0,01;0,2159969667322;Inf
3;0,3;0,2;0,01;0,2159969667322;Inf
4;0,3;0,2;0,01;0,2159969667322;Inf
5;0,3;0,2;0,01;0,2159969667322;Inf
1;0,3;0,2;0,01;0,0700547759071924;Inf
2;0,3;0,2;0,01;0,0700547759071924;Inf
3;0,3;0,2;0,01;0,0700547759071924;Inf
4;0,3;0,2;0,01;0,0700547759071924;Inf
5;0,3;0,2;0,01;0,0700547759071924;Inf
1;0,3;0,2;0,01;0,221434965508524;Inf
2;0,3;0,2;0,01;0,221434965508524;Inf
3;0,3;0,2;0,01;0,221434965508524;Inf
4;0,3;0,2;0,01;0,221434965508524;Inf
5;0,3;0,2;0,01;0,221434965508524;Inf
1;0,3;0,2;0,01;0,0604642600286752;Inf
2;0,3;0,2;0,01;0,0604642600286752;Inf
3;0,3;0,2;0,01;0,0604642600286752;Inf
4;0,3;0,2;0,01;0,0604642600286752;Inf
5;0,3;0,2;0,01;0,0604642600286752;Inf
1;0,3;0,2;0,01;0,466017426201142;Inf
2;0,3;0,2;0,01;0,466017426201142;Inf
3;0,3;0,2;0,01;0,466017426201142;Inf
4;0,3;0,2;0,01;0,466017426201142;Inf
5;0,3;0,2;0,01;0,466017426201142;Inf
1;0,3;0,2;0,01;0,181535153847653;Inf
2;0,3;0,2;0,01;0,181535153847653;Inf
3;0,3;0,2;0,01;0,181535153847653;Inf
4;0,3;0,2;0,01;0,181535153847653;Inf
5;0,3;0,2;0,01;0,181535153847653;Inf
1;0,3;0,2;0,01;0,148813008423895;Inf
2;0,3;0,2;0,01;0,148813008423895;Inf
3;0,3;0,2;0,01;0,148813008423895;Inf
4;0,3;0,2;0,01;0,148813008423895;Inf
5;0,3;0,2;0,01;0,148813008423895;Inf
1;0,3;0,2;0,01;0,0579389256658033;Inf
2;0,3;0,2;0,01;0,0579389256658033;Inf
3;0,3;0,2;0,01;0,0579389256658033;Inf
4;0,3;0,2;0,01;0,0579389256658033;Inf
5;0,3;0,2;0,01;0,0579389256658033;Inf
1;0,3;0,2;0,01;0,281472228921484;Inf
2;0,3;0,2;0,01;0,281472228921484;Inf
3;0,3;0,2;0,01;0,281472228921484;Inf
4;0,3;0,2;0,01;0,281472228921484;Inf
5;0,3;0,2;0,01;0,281472228921484;Inf
1;0,3;0,2;0,01;0,499792100512423;Inf
2;0,3;0,2;0,01;0,499792100512423;Inf
3;0,3;0,2;0,01;0,499792100512423;Inf
4;0,3;0,2;0,01;0,499792100512423;Inf
5;0,3;0,2;0,01;0,499792100512423;Inf
1;0,3;0,2;0,01;0,362254954036325;Inf
2;0,3;0,2;0,01;0,362254954036325;Inf
3;0,3;0,2;0,01;0,362254954036325;Inf
4;0,3;0,2;0,01;0,362254954036325;Inf
5;0,3;0,2;0,01;0,362254954036325;Inf
1;0,3;0,2;0,01;0,0994076513801701;Inf
2;0,3;0,2;0,01;0,0994076513801701;Inf
3;0,3;0,2;0,01;0,0994076513801701;Inf
4;0,3;0,2;0,01;0,0994076513801701;Inf
5;0,3;0,2;0,01;0,0994076513801701;Inf
1;0,3;0,2;0,01;0,328945309389383;Inf
2;0,3;0,2;0,01;0,328945309389383;Inf
3;0,3;0,2;0,01;0,328945309389383;Inf
4;0,3;0,2;0,01;0,328945309389383;Inf
5;0,3;0,2;0,01;0,328945309389383;Inf
1;0,3;0,2;0,01;0,0714810498757288;Inf
2;0,3;0,2;0,01;0,0714810498757288;Inf
3;0,3;0,2;0,01;0,0714810498757288;Inf
4;0,3;0,2;0,01;0,0714810498757288;Inf
5;0,3;0,2;0,01;0,0714810498757288;Inf
1;0,3;0,2;0,01;0,332443207397591;Inf
2;0,3;0,2;0,01;0,332443207397591;Inf
3;0,3;0,2;0,01;0,332443207397591;Inf
4;0,3;0,2;0,01;0,332443207397591;Inf
5;0,3;0,2;0,01;0,332443207397591;Inf
1;0,3;0,2;0,01;0,091676249273587;Inf
2;0,3;0,2;0,01;0,091676249273587;Inf
3;0,3;0,2;0,01;0,091676249273587;Inf
4;0,3;0,2;0,01;0,091676249273587;Inf
5;0,3;0,2;0,01;0,091676249273587;Inf
1;0,3;0,2;0,01;0,357596104603726;Inf
2;0,3;0,2;0,01;0,357596104603726;Inf
3;0,3;0,2;0,01;0,357596104603726;Inf
4;0,3;0,2;0,01;0,357596104603726;Inf
5;0,3;0,2;0,01;0,357596104603726;Inf
1;0,3;0,2;0,01;0,368163214670494;Inf
2;0,3;0,2;0,01;0,368163214670494;Inf
3;0,3;0,2;0,01;0,368163214670494;Inf
4;0,3;0,2;0,01;0,368163214670494;Inf
5;0,3;0,2;0,01;0,368163214670494;Inf
1;0,3;0,2;0,01;0,153701860108413;Inf
2;0,3;0,2;0,01;0,153701860108413;Inf
3;0,3;0,2;0,01;0,153701860108413;Inf
4;0,3;0,2;0,01;0,153701860108413;Inf
5;0,3;0,2;0,01;0,153701860108413;Inf
1;0,3;0,2;0,01;0,293692101514898;Inf
2;0,3;0,2;0,01;0,293692101514898;Inf
3;0,3;0,2;0,01;0,293692101514898;Inf
4;0,3;0,2;0,01;0,293692101514898;Inf
5;0,3;0,2;0,01;0,293692101514898;Inf
1;0,3;0,2;0,01;0,224197707220446;Inf
2;0,3;0,2;0,01;0,224197707220446;Inf
3;0,3;0,2;0,01;0,224197707220446;Inf
4;0,3;0,2;0,01;0,224197707220446;Inf
5;0,3;0,2;0,01;0,224197707220446;Inf
1;0,3;0,2;0,01;0,107468566740863;Inf
2;0,3;0,2;0,01;0,107468566740863;Inf
3;0,3;0,2;0,01;0,107468566740863;Inf
4;0,3;0,2;0,01;0,107468566740863;Inf
5;0,3;0,2;0,01;0,107468566740863;Inf
1;0,3;0,2;0,01;0,271300668094773;Inf
2;0,3;0,2;0,01;0,271300668094773;Inf
3;0,3;0,2;0,01;0,271300668094773;Inf
4;0,3;0,2;0,01;0,271300668094773;Inf
5;0,3;0,2;0,01;0,271300668094773;Inf
1;0,3;0,2;0,01;0,132606602832675;Inf
2;0,3;0,2;0,01;0,132606602832675;Inf
3;0,3;0,2;0,01;0,132606602832675;Inf
4;0,3;0,2;0,01;0,132606602832675;Inf
5;0,3;0,2;0,01;0,132606602832675;Inf
1;0,3;0,2;0,01;0,130440447689034;Inf
2;0,3;0,2;0,01;0,130440447689034;Inf
3;0,3;0,2;0,01;0,130440447689034;Inf
4;0,3;0,2;0,01;0,130440447689034;Inf
5;0,3;0,2;0,01;0,130440447689034;Inf
1;0,3;0,2;0,01;0,349179062817711;Inf
2;0,3;0,2;0,01;0,349179062817711;Inf
3;0,3;0,2;0,01;0,349179062817711;Inf
4;0,3;0,2;0,01;0,349179062817711;Inf
5;0,3;0,2;0,01;0,349179062817711;Inf
1;0,3;0,2;0,01;0,371635963302106;Inf
2;0,3;0,2;0,01;0,371635963302106;Inf
3;0,3;0,2;0,01;0,371635963302106;Inf
4;0,3;0,2;0,01;0,371635963302106;Inf
5;0,3;0,2;0,01;0,371635963302106;Inf
1;0,3;0,2;0,01;0,379152791306842;Inf
2;0,3;0,2;0,01;0,379152791306842;Inf
3;0,3;0,2;0,01;0,379152791306842;Inf
4;0,3;0,2;0,01;0,379152791306842;Inf
5;0,3;0,2;0,01;0,379152791306842;Inf
1;0,3;0,2;0,01;0,25528166310396;Inf
2;0,3;0,2;0,01;0,25528166310396;Inf
3;0,3;0,2;0,01;0,25528166310396;Inf
4;0,3;0,2;0,01;0,25528166310396;Inf
5;0,3;0,2;0,01;0,25528166310396;Inf
1;0,3;0,2;0,01;0,428412315389141;Inf
2;0,3;0,2;0,01;0,428412315389141;Inf
3;0,3;0,2;0,01;0,428412315389141;Inf
4;0,3;0,2;0,01;0,428412315389141;Inf
5;0,3;0,2;0,01;0,428412315389141;Inf
1;0,3;0,2;0,01;0,41449858348351;Inf
2;0,3;0,2;0,01;0,41449858348351;Inf
3;0,3;0,2;0,01;0,41449858348351;Inf
4;0,3;0,2;0,01;0,41449858348351;Inf
5;0,3;0,2;0,01;0,41449858348351;Inf
